age,gender,education,marital_status,employment_status,years_employed,annual_income,credit_score,existing_debt,debt_to_income,num_credit_cards,num_dependents,has_property,approved
49,Male,Bachelors,Married,Employed,2.0,51742.59,678,9040.61,0.175,4,0,1,0
24,Female,Masters,Single,Retired,4.1,89904.03,809,14528.62,0.162,0,0,1,1
25,Male,High School,Single,Employed,2.6,18656.0,452,0.0,0.0,1,1,0,0
31,Female,Bachelors,Divorced,Employed,9.5,83261.33,625,5978.97,0.072,1,0,1,1
41,Female,Bachelors,Single,Retired,3.5,81647.21,537,0.0,0.0,0,2,0,1
55,Male,Bachelors,Married,Retired,8.7,41612.37,756,0.0,0.0,2,3,0,1
32,Male,Bachelors,Single,Self-Employed,3.4,57138.27,537,15904.78,0.278,1,1,1,0
46,Male,Bachelors,Divorced,Employed,6.0,66597.92,687,189.59,0.003,4,0,1,1
39,Female,Masters,Married,Employed,13.3,57551.82,536,8648.44,0.15,0,2,1,0
65,Female,Masters,Married,Employed,2.3,132965.28,646,14157.07,0.106,3,1,1,1
27,Female,Bachelors,Married,Employed,2.4,78396.21,574,5191.68,0.066,9,2,0,0
67,Male,High School,Married,Employed,4.8,25589.68,637,655.35,0.026,3,0,1,0
27,Female,High School,Single,Employed,5.9,33856.25,824,8714.93,0.257,0,0,1,0
46,Female,High School,Married,Self-Employed,9.1,53582.68,523,17359.0,0.324,3,2,1,0
60,Female,Bachelors,Single,Self-Employed,6.2,39111.53,542,13956.54,0.357,0,3,1,0
25,Male,High School,Divorced,Employed,7.2,19913.58,688,6509.75,0.327,2,0,0,0
41,Male,Bachelors,Single,Employed,0.2,70875.36,646,4657.96,0.066,4,1,1,1
34,Female,Masters,Single,Employed,7.5,100119.97,560,14938.42,0.149,3,2,0,0
24,Female,High School,Married,Self-Employed,7.6,68304.44,616,0.0,0.0,4,3,0,0
43,Female,Masters,Married,Employed,9.4,78805.25,528,13621.86,0.173,1,0,1,1
62,Male,Bachelors,Married,Self-Employed,4.4,59509.81,610,4816.91,0.081,2,0,0,0
40,Male,High School,Single,Employed,6.0,51033.4,563,0.0,0.0,5,1,1,0
35,Female,Bachelors,Married,Employed,9.5,84842.54,695,0.0,0.0,1,0,0,1
65,Male,Bachelors,Single,Self-Employed,0.7,39864.64,702,17810.65,0.447,2,1,1,0
49,Female,Bachelors,Divorced,Self-Employed,0.0,49451.65,410,6793.2,0.137,0,1,0,0
28,Male,High School,Married,Employed,0.5,42444.68,655,2634.59,0.062,1,1,0,0
61,Male,Bachelors,Single,Employed,2.8,60155.21,447,7737.78,0.129,2,2,1,0
68,Female,Masters,Divorced,Retired,11.4,58910.58,655,4566.39,0.078,2,1,1,1
39,Female,Bachelors,Single,Employed,16.1,64501.95,800,4769.95,0.074,4,0,1,1
68,Male,High School,Divorced,Unemployed,0.0,43480.49,615,5022.45,0.116,0,0,1,0
59,Male,Bachelors,Married,Self-Employed,5.6,29743.68,662,8049.81,0.271,5,0,1,1
66,Female,Bachelors,Married,Self-Employed,3.4,32971.2,707,12544.51,0.38,1,1,1,0
48,Male,Bachelors,Single,Employed,8.4,51696.11,720,0.0,0.0,0,2,0,1
66,Female,Bachelors,Married,Employed,7.4,82271.79,741,16102.67,0.196,1,0,0,1
47,Male,Bachelors,Single,Retired,1.6,31961.0,680,2330.05,0.073,0,0,1,0
24,Female,Masters,Married,Employed,2.9,79178.36,596,9537.12,0.12,1,0,1,0
35,Female,Bachelors,Single,Employed,5.3,67562.81,716,7651.12,0.113,1,2,0,1
55,Female,Bachelors,Single,Self-Employed,12.2,71321.94,794,3158.5,0.044,5,0,0,1
57,Male,High School,Married,Employed,2.7,81291.5,709,14811.9,0.182,2,1,1,1
21,Female,Masters,Married,Self-Employed,0.0,93892.88,689,3235.02,0.034,2,3,0,1
23,Male,Masters,Married,Self-Employed,12.5,99949.26,524,16512.82,0.165,0,0,0,0
67,Male,High School,Married,Unemployed,0.0,27464.07,543,12008.14,0.437,2,0,1,0
44,Female,Bachelors,Single,Self-Employed,0.2,94470.08,607,3502.86,0.037,1,1,1,0
47,Female,High School,Single,Employed,7.5,51432.15,551,809.35,0.016,1,1,0,0
60,Female,Masters,Single,Employed,10.1,40893.6,630,14391.17,0.352,5,0,1,0
56,Male,Bachelors,Single,Self-Employed,6.5,114167.73,598,1153.45,0.01,3,0,0,1
54,Male,High School,Married,Employed,12.8,50923.65,728,7201.23,0.141,2,0,1,1
49,Male,Masters,Single,Retired,8.8,70595.45,624,12180.83,0.173,4,1,1,1
44,Female,High School,Single,Self-Employed,7.5,28627.81,538,10781.43,0.377,0,3,0,0
44,Female,Masters,Divorced,Employed,7.0,123942.39,603,6782.95,0.055,3,0,0,1
62,Male,Bachelors,Divorced,Unemployed,0.0,29134.92,645,3622.09,0.124,1,0,0,0
24,Female,Bachelors,Married,Employed,10.4,57295.06,628,12332.58,0.215,4,2,0,0
23,Male,High School,Single,Employed,5.3,19418.11,638,0.0,0.0,1,1,0,1
54,Male,High School,Married,Self-Employed,10.7,57291.55,631,9557.3,0.167,4,0,1,1
69,Male,Bachelors,Single,Unemployed,0.0,39369.69,799,219.93,0.006,2,1,0,0
43,Male,Bachelors,Married,Employed,6.5,34128.12,719,2736.6,0.08,3,1,0,0
43,Male,High School,Single,Employed,4.5,48648.58,571,10209.96,0.21,2,0,1,0
65,Female,High School,Single,Employed,4.5,51895.9,475,3502.2,0.067,1,1,0,0
25,Male,High School,Single,Employed,7.6,45050.48,615,14943.79,0.332,1,2,1,0
51,Female,Bachelors,Married,Employed,11.1,28582.24,536,12238.63,0.428,2,0,0,0
61,Male,Bachelors,Single,Employed,8.5,70815.92,504,3814.95,0.054,0,1,1,1
26,Female,High School,Single,Self-Employed,2.4,24647.19,694,6648.41,0.27,1,1,0,0
57,Female,Bachelors,Married,Retired,0.0,62784.34,655,1378.29,0.022,0,0,1,1
30,Female,High School,Single,Employed,9.7,38891.78,745,10837.87,0.279,1,1,1,1
60,Male,Masters,Single,Employed,19.4,98552.38,667,17408.78,0.177,4,2,0,0
27,Female,Masters,Single,Unemployed,0.0,60281.66,635,829.25,0.014,3,1,1,0
59,Female,Bachelors,Married,Self-Employed,3.7,66307.9,543,9130.45,0.138,0,2,1,0
58,Male,Masters,Divorced,Retired,10.1,85525.95,611,9940.69,0.116,2,1,1,1
41,Male,Masters,Divorced,Employed,1.7,63694.69,495,499.77,0.008,3,1,1,1
40,Male,Masters,Married,Employed,13.5,58084.52,747,1949.59,0.034,1,1,0,1
23,Female,Bachelors,Divorced,Employed,8.1,76114.03,544,0.0,0.0,0,0,1,1
42,Male,Bachelors,Single,Self-Employed,5.9,38719.02,664,11365.11,0.294,3,1,1,1
67,Male,High School,Married,Employed,2.1,34024.43,619,5841.88,0.172,1,0,0,0
24,Male,Bachelors,Married,Employed,10.4,33416.77,676,3646.23,0.109,1,0,1,1
48,Male,Bachelors,Single,Employed,3.8,88036.45,672,20385.91,0.232,3,0,0,1
32,Female,High School,Single,Employed,9.5,29946.5,520,0.0,0.0,0,1,1,0
58,Male,High School,Divorced,Self-Employed,8.0,36914.41,613,15710.14,0.426,4,1,1,0
56,Female,Bachelors,Married,Employed,12.5,39198.95,758,0.0,0.0,1,1,1,1
67,Female,High School,Single,Self-Employed,6.8,42291.57,572,4875.52,0.115,4,2,1,0
61,Male,Bachelors,Married,Employed,21.6,62141.11,760,0.0,0.0,3,1,1,1
25,Female,Masters,Married,Employed,8.8,96519.54,732,3079.89,0.032,2,1,1,1
33,Male,Bachelors,Divorced,Employed,6.7,38560.87,656,4754.65,0.123,2,0,0,1
43,Female,Bachelors,Married,Employed,4.1,52981.56,584,3741.55,0.071,1,0,1,0
50,Male,Bachelors,Married,Employed,10.4,93454.77,696,9500.41,0.102,0,1,1,1
57,Female,Bachelors,Divorced,Self-Employed,4.2,85821.2,621,13266.29,0.155,1,0,1,1
45,Male,High School,Married,Unemployed,0.0,16443.89,732,7321.1,0.445,1,0,1,0
68,Male,Masters,Divorced,Employed,3.7,79010.54,548,9940.33,0.126,3,1,1,0
47,Female,High School,Married,Employed,5.0,89360.7,697,17365.92,0.194,0,1,1,1
34,Male,High School,Married,Retired,17.2,8000.0,631,3812.06,0.476,2,0,0,0
68,Female,Masters,Married,Employed,7.5,41574.78,675,13423.24,0.323,2,3,0,0
67,Male,High School,Married,Employed,2.7,39278.11,709,23153.53,0.589,4,2,1,0
56,Female,Bachelors,Single,Employed,11.4,63332.44,576,18884.84,0.298,2,2,1,0
59,Male,High School,Divorced,Self-Employed,6.9,33956.09,561,17775.95,0.523,0,0,1,0
36,Female,High School,Single,Employed,12.5,69538.2,679,12368.68,0.178,2,0,1,1
42,Male,High School,Single,Employed,15.6,54213.11,738,14906.96,0.275,2,2,0,0
41,Male,High School,Married,Employed,0.0,37911.44,621,5096.93,0.134,4,1,1,0
41,Male,Bachelors,Married,Employed,0.0,54220.26,781,7511.79,0.139,2,1,1,0
28,Female,Masters,Single,Employed,16.0,65073.04,630,6814.38,0.105,1,1,1,1
69,Male,Bachelors,Divorced,Self-Employed,2.6,81594.68,601,4019.94,0.049,4,1,1,0
36,Female,Masters,Single,Self-Employed,0.0,70549.32,701,8879.48,0.126,4,0,1,1
51,Female,High School,Single,Employed,3.4,26141.79,588,4851.94,0.186,2,1,0,0
62,Male,Bachelors,Single,Employed,1.2,84238.03,619,8373.42,0.099,0,0,1,1
30,Female,High School,Divorced,Self-Employed,2.1,44471.95,670,0.0,0.0,3,0,1,0
52,Male,Bachelors,Married,Unemployed,0.0,17802.0,717,4799.36,0.27,2,2,0,0
54,Male,Bachelors,Single,Employed,4.2,99256.43,701,15893.8,0.16,1,1,0,1
29,Female,Bachelors,Married,Employed,0.0,77210.94,673,9169.73,0.119,2,1,0,0
37,Female,Masters,Married,Employed,6.2,80924.98,838,16008.23,0.198,1,0,1,1
31,Female,Bachelors,Divorced,Employed,1.7,60763.08,718,4366.52,0.072,3,1,1,1
52,Male,Bachelors,Divorced,Employed,4.8,59393.21,624,6510.2,0.11,1,2,0,1
30,Male,Masters,Single,Self-Employed,5.0,73985.23,761,9289.58,0.126,1,1,0,0
42,Male,High School,Married,Employed,10.2,44528.53,625,6831.87,0.153,4,3,1,0
37,Female,Bachelors,Single,Unemployed,0.0,33205.89,695,0.0,0.0,0,2,0,0
24,Male,Bachelors,Single,Self-Employed,9.5,62933.0,705,11401.13,0.181,5,1,0,1
68,Female,Bachelors,Single,Unemployed,0.0,32810.44,641,2086.46,0.064,4,1,0,0
67,Male,High School,Married,Employed,10.5,54469.09,587,7937.46,0.146,1,0,1,0
45,Male,Bachelors,Married,Employed,12.5,64530.46,654,0.0,0.0,4,0,0,0
41,Male,Bachelors,Married,Retired,4.8,30990.51,597,4108.45,0.133,0,1,0,0
57,Male,Bachelors,Single,Self-Employed,1.9,63263.59,680,7242.54,0.114,1,0,1,1
58,Male,High School,Married,Unemployed,0.0,40858.79,683,11367.88,0.278,1,2,0,0
69,Female,Masters,Divorced,Employed,5.9,34871.72,465,587.42,0.017,2,1,1,0
21,Female,Masters,Single,Employed,12.1,91563.97,701,2652.89,0.029,0,2,0,0
45,Male,Bachelors,Married,Self-Employed,3.9,40472.39,850,18585.75,0.459,5,4,1,0
56,Male,Bachelors,Married,Employed,11.6,55822.33,624,19791.34,0.355,4,1,0,0
37,Male,Masters,Single,Employed,0.2,23406.35,725,11088.24,0.474,0,1,1,0
61,Female,High School,Divorced,Employed,4.2,61313.23,722,15677.86,0.256,1,1,0,0
44,Male,High School,Married,Employed,5.8,35195.28,494,5630.57,0.16,0,2,1,0
22,Female,Bachelors,Married,Employed,7.1,55003.79,697,11919.89,0.217,1,2,1,0
60,Male,Masters,Single,Employed,4.3,81813.2,590,11618.4,0.142,3,0,1,0
35,Male,High School,Married,Employed,12.2,10583.98,612,2350.4,0.222,3,2,0,0
52,Female,PhD,Married,Self-Employed,12.3,96241.17,541,9179.04,0.095,2,2,1,1
59,Male,Bachelors,Married,Employed,5.1,77964.93,703,6227.95,0.08,3,2,1,1
26,Female,Bachelors,Married,Employed,3.4,68484.03,628,10207.02,0.149,2,1,0,0
21,Male,High School,Married,Unemployed,0.0,22122.99,757,4789.48,0.216,0,1,0,0
67,Male,High School,Divorced,Employed,11.2,50823.06,528,0.0,0.0,2,0,1,0
43,Male,Masters,Single,Employed,2.7,78490.15,746,8103.53,0.103,0,0,0,0
59,Female,PhD,Married,Self-Employed,0.0,110170.71,718,12983.68,0.118,2,0,0,1
37,Female,Bachelors,Married,Retired,0.0,70100.2,582,12984.56,0.185,2,1,1,0
54,Male,PhD,Married,Employed,9.3,86783.33,529,0.0,0.0,1,2,1,1
61,Female,Masters,Single,Employed,0.0,84630.56,641,9094.61,0.107,3,1,0,0
49,Male,Bachelors,Married,Self-Employed,4.0,51648.34,672,12131.41,0.235,1,0,1,0
29,Male,Bachelors,Divorced,Employed,6.5,73334.16,565,8822.2,0.12,1,2,0,0
33,Male,Bachelors,Married,Self-Employed,0.0,74202.49,576,13187.94,0.178,2,1,1,0
26,Male,Bachelors,Married,Retired,6.9,41664.12,734,0.0,0.0,0,2,0,0
26,Male,High School,Single,Retired,4.4,40380.34,574,1129.98,0.028,1,2,0,0
40,Female,Bachelors,Single,Employed,0.0,65063.86,709,11536.11,0.177,2,1,1,0
23,Male,High School,Married,Employed,7.0,49038.7,759,5910.35,0.121,1,1,1,1
37,Male,Masters,Married,Retired,8.0,42392.71,573,15037.87,0.355,1,0,1,0
69,Male,Masters,Single,Employed,6.9,83439.26,554,9840.8,0.118,2,1,1,0
32,Female,High School,Single,Employed,8.5,38441.69,722,2627.62,0.068,4,1,0,0
68,Female,Bachelors,Single,Self-Employed,7.3,82393.64,639,2325.32,0.028,3,1,1,1
67,Male,Bachelors,Married,Employed,9.7,48135.99,609,0.0,0.0,1,1,1,1
65,Male,Bachelors,Single,Employed,1.3,70376.79,788,12124.87,0.172,1,1,1,0
21,Male,High School,Single,Unemployed,0.0,24787.54,613,7299.61,0.294,4,0,1,0
37,Male,Bachelors,Single,Employed,0.2,70326.43,685,13497.99,0.192,1,1,1,0
23,Male,High School,Married,Employed,1.9,48833.99,504,9546.47,0.195,3,2,1,0
46,Male,High School,Single,Employed,16.1,33639.95,634,8687.06,0.258,1,0,1,0
35,Male,High School,Married,Self-Employed,2.0,71875.71,581,12892.43,0.179,0,1,0,0
56,Male,High School,Married,Employed,3.4,32256.62,595,7412.51,0.23,4,1,1,0
52,Male,Masters,Married,Employed,4.8,92851.49,620,6005.82,0.065,1,0,0,0
52,Female,PhD,Married,Self-Employed,4.2,61032.4,772,7999.33,0.131,2,0,0,1
24,Female,Bachelors,Married,Unemployed,0.0,39221.56,584,13050.49,0.333,0,2,1,0
38,Female,Bachelors,Single,Employed,0.0,95583.72,624,2349.01,0.025,3,2,1,1
69,Male,High School,Married,Unemployed,0.0,24491.03,775,13548.32,0.553,3,3,0,0
39,Male,Bachelors,Single,Employed,6.7,66929.46,626,8380.17,0.125,1,0,1,0
63,Male,High School,Single,Self-Employed,10.8,82052.22,610,5695.55,0.069,0,1,1,1
55,Female,Bachelors,Divorced,Employed,6.1,62143.54,755,9099.49,0.146,0,3,0,1
60,Male,Masters,Married,Employed,10.1,85180.12,669,15058.37,0.177,1,1,0,1
34,Female,High School,Single,Self-Employed,1.3,62092.78,663,15013.81,0.242,4,0,0,0
53,Female,Masters,Married,Employed,0.0,52406.15,678,10352.5,0.198,1,0,1,0
34,Male,High School,Divorced,Employed,19.0,40289.76,765,11755.9,0.292,4,0,1,1
54,Female,Bachelors,Single,Employed,15.6,67597.41,565,8259.4,0.122,2,1,0,0
24,Male,High School,Divorced,Self-Employed,0.7,18082.84,737,4491.29,0.248,1,1,1,0
44,Male,Bachelors,Married,Employed,9.6,92396.09,536,10669.44,0.115,1,0,1,0
49,Male,High School,Married,Employed,11.8,65128.29,584,5307.14,0.081,5,2,1,1
39,Male,Bachelors,Divorced,Employed,9.3,77149.67,582,1840.92,0.024,1,2,1,0
26,Female,Bachelors,Single,Employed,5.0,91399.93,658,5465.99,0.06,4,0,0,0
53,Male,Bachelors,Single,Employed,16.1,79464.92,597,0.0,0.0,1,1,0,1
69,Male,Bachelors,Single,Employed,9.4,60402.19,769,568.88,0.009,0,1,0,1
60,Female,Masters,Married,Employed,1.4,47355.13,695,20174.65,0.426,1,1,0,0
39,Female,Bachelors,Single,Employed,4.1,51375.76,649,14755.78,0.287,5,1,0,0
21,Male,High School,Single,Self-Employed,0.7,36955.25,564,6559.12,0.177,3,1,1,0
25,Female,High School,Married,Self-Employed,5.5,62375.77,782,11132.84,0.178,2,2,1,1
47,Female,Masters,Single,Unemployed,0.0,61617.89,664,2296.86,0.037,0,2,1,0
36,Male,Bachelors,Single,Employed,9.8,33690.54,619,11969.54,0.355,1,1,0,0
26,Male,Bachelors,Single,Retired,9.7,62302.64,643,9567.32,0.154,4,1,1,1
60,Male,High School,Married,Employed,7.9,76587.28,643,3770.3,0.049,1,2,1,0
33,Female,Bachelors,Divorced,Retired,7.8,74510.78,738,6060.34,0.081,2,1,0,0
68,Female,High School,Married,Employed,11.2,27401.45,740,5643.89,0.206,1,1,0,0
55,Female,Masters,Single,Employed,4.9,86431.4,584,13100.02,0.152,0,0,0,0
39,Male,Masters,Married,Employed,0.0,59872.59,596,7511.76,0.125,0,0,0,0
32,Male,High School,Single,Employed,16.6,88783.69,615,0.0,0.0,1,0,1,1
36,Male,Bachelors,Divorced,Unemployed,0.0,45611.55,676,5306.61,0.116,0,0,1,0
63,Male,High School,Married,Self-Employed,9.5,42596.27,736,3305.8,0.078,6,0,1,1
30,Female,Bachelors,Single,Retired,4.3,33915.7,518,0.0,0.0,2,1,1,0
45,Female,Masters,Single,Self-Employed,13.0,86680.7,574,3432.86,0.04,2,1,0,1
40,Male,Bachelors,Married,Employed,1.2,75312.29,631,0.0,0.0,0,1,0,0
51,Male,Bachelors,Married,Employed,2.4,32038.86,689,2415.31,0.075,5,1,1,0
24,Male,High School,Divorced,Retired,3.5,57937.28,569,9176.62,0.158,1,0,0,0
64,Male,Masters,Single,Employed,8.8,89418.26,634,10722.38,0.12,3,2,0,0
43,Male,Bachelors,Married,Self-Employed,7.1,92776.49,606,11020.7,0.119,3,1,0,0
22,Male,Bachelors,Single,Employed,8.8,99214.13,742,13744.12,0.139,3,2,1,1
42,Male,High School,Single,Employed,6.6,48011.71,639,15125.67,0.315,3,1,0,0
57,Male,Bachelors,Single,Retired,10.7,62138.14,590,1852.8,0.03,1,0,0,0
28,Male,PhD,Single,Employed,10.7,83484.33,560,0.0,0.0,3,1,0,0
27,Male,Bachelors,Single,Employed,13.6,55645.65,617,8255.53,0.148,1,2,0,0
34,Female,Bachelors,Single,Employed,7.7,96447.57,649,11279.64,0.117,1,0,0,1
23,Male,Bachelors,Divorced,Self-Employed,7.7,50217.93,726,2987.99,0.059,2,1,0,0
36,Female,Masters,Single,Employed,14.8,83929.38,758,9587.87,0.114,5,0,0,1
39,Male,Bachelors,Married,Employed,12.0,46844.87,541,18935.21,0.404,1,1,1,0
38,Male,High School,Married,Employed,8.6,36887.89,732,0.0,0.0,0,0,1,1
36,Male,Bachelors,Divorced,Employed,0.0,54897.58,716,8035.47,0.146,1,1,1,0
28,Male,Bachelors,Single,Employed,0.0,93942.92,624,14232.51,0.152,1,0,1,1
53,Female,Bachelors,Single,Employed,9.1,75275.37,730,6813.33,0.091,6,3,1,1
69,Male,Masters,Divorced,Retired,9.3,76837.18,592,10477.19,0.136,2,2,1,0
32,Female,Bachelors,Married,Retired,2.4,8863.54,665,13460.68,1.518,2,2,1,0
31,Female,High School,Single,Employed,7.8,50692.97,850,6189.81,0.122,0,4,1,0
25,Male,PhD,Single,Self-Employed,1.4,87350.11,689,1632.99,0.019,4,1,1,1
47,Male,Bachelors,Single,Employed,8.9,74846.46,631,7394.86,0.099,4,1,0,0
32,Female,Bachelors,Married,Employed,9.0,113130.52,563,1431.87,0.013,4,1,0,1
37,Male,Bachelors,Married,Employed,9.0,17188.84,640,4697.55,0.273,3,1,0,0
26,Female,Bachelors,Married,Employed,7.7,72988.98,751,10651.69,0.146,4,2,1,0
53,Male,High School,Divorced,Employed,4.5,94095.71,608,9086.8,0.097,1,2,0,0
25,Male,Masters,Married,Employed,4.9,69804.24,708,13986.95,0.2,3,0,1,0
48,Male,Masters,Single,Unemployed,0.0,62996.78,632,9392.06,0.149,4,1,0,0
34,Male,Bachelors,Single,Employed,8.1,78531.4,628,3321.89,0.042,1,1,0,0
25,Female,Bachelors,Single,Self-Employed,8.4,21882.19,679,2019.73,0.092,1,0,0,0
53,Male,High School,Single,Employed,6.4,55323.69,482,11766.79,0.213,2,2,1,0
68,Female,High School,Divorced,Employed,9.3,34118.71,624,9441.31,0.277,2,2,0,0
61,Male,Bachelors,Single,Employed,10.8,105955.38,766,6847.38,0.065,2,0,0,1
39,Male,Bachelors,Married,Employed,2.9,60852.58,638,10032.9,0.165,1,1,1,0
42,Male,PhD,Single,Self-Employed,9.0,80793.2,666,3774.45,0.047,2,1,1,1
25,Male,Masters,Single,Self-Employed,4.9,96932.63,661,0.0,0.0,1,3,1,0
22,Male,Bachelors,Married,Employed,7.6,74760.25,834,14256.64,0.191,2,1,1,1
50,Male,Bachelors,Married,Self-Employed,10.2,82918.69,701,11893.56,0.143,2,1,1,0
67,Female,High School,Single,Retired,0.0,68208.48,544,7478.2,0.11,2,0,1,0
59,Male,PhD,Divorced,Self-Employed,0.6,83295.85,588,2608.09,0.031,4,1,0,0
24,Male,Bachelors,Married,Employed,2.7,99380.72,683,6718.88,0.068,3,1,0,1
53,Female,High School,Single,Self-Employed,2.3,87548.96,781,0.0,0.0,1,1,1,1
33,Female,Bachelors,Married,Employed,5.2,49629.98,709,8687.03,0.175,4,1,1,1
40,Male,Masters,Single,Unemployed,0.0,46567.12,737,0.0,0.0,0,0,1,0
27,Male,Masters,Married,Employed,11.9,80944.45,563,8639.69,0.107,1,2,1,1
35,Female,High School,Married,Employed,3.1,46006.45,704,3767.7,0.082,2,1,0,0
43,Female,Masters,Married,Employed,10.3,114181.1,615,7114.41,0.062,2,3,1,1
34,Male,High School,Single,Employed,5.8,32721.51,630,1164.87,0.036,4,0,0,0
43,Male,High School,Divorced,Retired,7.7,34893.18,718,17049.07,0.489,1,0,0,0
39,Female,Masters,Married,Employed,1.1,64690.27,606,10162.99,0.157,1,1,0,0
49,Male,Masters,Married,Employed,0.0,82169.36,536,3868.95,0.047,1,2,1,0
40,Female,Bachelors,Divorced,Retired,9.7,87833.96,635,6923.14,0.079,3,1,0,1
49,Male,Bachelors,Married,Employed,6.2,101460.83,686,17636.5,0.174,6,1,0,1
44,Female,Masters,Single,Employed,8.6,87570.5,730,2301.37,0.026,3,2,1,1
38,Male,Masters,Married,Employed,14.0,92595.39,591,1326.21,0.014,2,1,1,1
30,Male,Masters,Divorced,Employed,4.8,89429.8,619,1069.33,0.012,3,0,1,1
61,Female,Bachelors,Married,Employed,4.9,58919.89,673,3912.34,0.066,2,3,0,1
28,Male,PhD,Married,Employed,14.8,133330.97,740,16970.36,0.127,1,3,1,1
46,Male,PhD,Single,Self-Employed,6.1,121391.01,703,4640.79,0.038,2,0,1,1
49,Male,High School,Married,Retired,2.0,34687.46,629,5497.83,0.158,0,0,1,1
30,Male,Masters,Married,Employed,9.7,75663.08,596,9209.91,0.122,2,3,1,0
37,Male,Bachelors,Divorced,Employed,4.8,61960.84,735,7813.05,0.126,1,0,0,0
22,Female,Bachelors,Married,Employed,1.9,71775.5,770,13816.87,0.192,1,0,1,1
26,Male,Bachelors,Divorced,Unemployed,0.0,44299.05,594,12927.74,0.292,1,0,0,0
25,Male,High School,Single,Employed,10.1,72790.18,618,9963.69,0.137,1,1,1,1
48,Male,Bachelors,Married,Unemployed,0.0,54580.54,713,6621.23,0.121,0,0,1,0
61,Female,Masters,Divorced,Employed,0.1,60925.1,670,13758.91,0.226,2,0,1,0
25,Female,High School,Married,Retired,5.6,8000.0,681,3276.73,0.41,2,0,1,0
38,Male,Bachelors,Married,Employed,0.5,84815.99,691,2892.53,0.034,3,0,0,1
46,Male,Masters,Divorced,Self-Employed,0.0,56873.26,687,5552.34,0.098,3,1,0,0
40,Female,Bachelors,Single,Employed,6.0,58027.8,617,14970.5,0.258,3,2,1,0
61,Male,Bachelors,Single,Self-Employed,11.5,56207.5,473,2978.48,0.053,3,1,1,0
69,Female,Bachelors,Divorced,Employed,9.9,40230.12,662,4397.72,0.109,3,3,0,0
47,Female,Bachelors,Married,Employed,5.5,71204.16,722,9043.84,0.127,3,3,0,0
69,Female,Bachelors,Single,Employed,12.4,62523.69,681,7660.11,0.123,3,0,0,1
32,Male,Masters,Single,Unemployed,0.0,47243.68,581,5723.35,0.121,4,0,1,0
27,Female,Bachelors,Married,Self-Employed,8.5,106703.74,626,10802.23,0.101,0,1,1,1
23,Female,Masters,Married,Employed,4.2,31381.35,850,5161.33,0.164,0,2,0,0
30,Female,Bachelors,Single,Employed,13.8,47732.7,680,14336.18,0.3,1,2,0,0
54,Male,Bachelors,Married,Employed,13.6,53465.04,440,9424.5,0.176,1,0,1,0
45,Male,Bachelors,Married,Unemployed,0.0,17832.45,582,14098.94,0.791,3,1,0,0
55,Male,Bachelors,Divorced,Self-Employed,12.1,110158.15,660,3256.21,0.03,2,1,0,1
36,Male,Bachelors,Married,Self-Employed,2.1,109947.14,568,7110.63,0.065,5,0,0,1
22,Female,High School,Married,Employed,0.0,36310.81,631,0.0,0.0,3,1,1,1
44,Male,High School,Married,Retired,1.1,55374.73,608,16022.63,0.289,1,2,1,0
30,Male,High School,Married,Unemployed,0.0,41930.83,663,21763.34,0.519,0,0,1,0
58,Male,High School,Single,Self-Employed,5.6,83122.3,640,6271.23,0.075,2,0,0,0
42,Female,Bachelors,Single,Employed,10.8,62855.91,593,10236.37,0.163,0,1,1,1
46,Female,High School,Married,Self-Employed,0.0,58632.17,623,8679.43,0.148,6,0,1,0
63,Male,Masters,Single,Employed,0.0,108050.92,755,247.66,0.002,5,0,0,0
59,Male,High School,Single,Employed,9.8,74991.9,668,15484.8,0.206,3,0,1,1
47,Male,Bachelors,Divorced,Employed,0.0,68032.7,639,6352.45,0.093,2,2,1,0
49,Female,Bachelors,Single,Employed,4.6,46148.49,679,0.0,0.0,4,1,1,0
67,Female,High School,Single,Employed,6.1,34732.86,642,3704.74,0.107,4,1,1,0
58,Female,Masters,Married,Employed,2.7,43016.31,546,0.0,0.0,0,4,0,0
40,Male,High School,Single,Employed,8.9,65745.35,719,8733.31,0.133,1,2,1,1
